time: 5.619915 	 V: 5.1599 	 T: 27.77
time: 5.621532 	 V: 5.9341 	 T: 27.77
time: 5.623121 	 V: 5.9341 	 T: 27.77
time: 5.624819 	 V: 6.6184 	 T: 27.77
time: 5.626408 	 V: 5.9341 	 T: 27.77
time: 5.628010 	 V: 5.9341 	 T: 27.77
time: 5.629600 	 V: 5.9341 	 T: 27.77
time: 5.631255 	 V: 5.9341 	 T: 27.77
time: 5.632771 	 V: 5.9341 	 T: 27.77
time: 5.634336 	 V: 5.9341 	 T: 27.77
time: 5.635905 	 V: 5.9341 	 T: 27.77
time: 5.637466 	 V: 6.6184 	 T: 27.77
time: 5.639028 	 V: 6.6184 	 T: 27.77
time: 5.640588 	 V: 6.6184 	 T: 27.77
time: 5.642300 	 V: 5.9341 	 T: 27.77
time: 5.643900 	 V: 6.6184 	 T: 27.77
time: 5.645501 	 V: 6.6184 	 T: 27.77
time: 5.647206 	 V: 5.9341 	 T: 27.77
time: 5.648800 	 V: 5.9341 	 T: 27.77
time: 5.650399 	 V: 6.6184 	 T: 27.77
time: 5.652023 	 V: 5.9341 	 T: 27.77
time: 5.653620 	 V: 5.9341 	 T: 27.77
time: 5.655212 	 V: 5.9341 	 T: 27.77
time: 5.656814 	 V: 6.6184 	 T: 27.77
time: 5.658407 	 V: 6.6184 	 T: 27.77
time: 5.660002 	 V: 7.2382 	 T: 27.77
time: 5.661624 	 V: 5.9341 	 T: 27.77
time: 5.663226 	 V: 6.6184 	 T: 27.77
time: 5.664826 	 V: 5.9341 	 T: 27.77
time: 5.666397 	 V: 6.6184 	 T: 27.77
time: 5.667957 	 V: 5.9341 	 T: 27.77
time: 5.669623 	 V: 7.2382 	 T: 27.77
time: 5.671268 	 V: 7.2382 	 T: 27.77
time: 5.672791 	 V: 5.9341 	 T: 27.77
time: 5.674386 	 V: 5.9341 	 T: 27.77
time: 5.675986 	 V: 5.9341 	 T: 27.77
time: 5.677581 	 V: 7.2382 	 T: 27.77
time: 5.679173 	 V: 6.6184 	 T: 27.77
time: 5.680769 	 V: 7.2382 	 T: 27.77
time: 5.682382 	 V: 5.9341 	 T: 27.77
time: 5.683977 	 V: 5.1599 	 T: 27.77
time: 5.685586 	 V: 5.9341 	 T: 27.77
time: 5.687175 	 V: 7.2382 	 T: 27.77
time: 5.688773 	 V: 6.6184 	 T: 27.77
time: 5.690368 	 V: 5.1599 	 T: 27.77
time: 5.692071 	 V: 5.9341 	 T: 27.77
time: 5.693664 	 V: 6.6184 	 T: 27.77
time: 5.695257 	 V: 5.9341 	 T: 27.77
time: 5.696849 	 V: 6.6184 	 T: 27.77
time: 5.698451 	 V: 5.9341 	 T: 27.77
time: 5.700041 	 V: 5.9341 	 T: 27.77
time: 5.701658 	 V: 5.9341 	 T: 27.77
time: 5.703248 	 V: 5.9341 	 T: 27.77
time: 5.704847 	 V: 6.6184 	 T: 27.77
time: 5.706443 	 V: 5.9341 	 T: 27.77
time: 5.708041 	 V: 6.6184 	 T: 27.77
time: 5.709633 	 V: 6.6184 	 T: 27.77
time: 5.711294 	 V: 5.9341 	 T: 27.77
time: 5.712881 	 V: 5.9341 	 T: 27.77
time: 5.714585 	 V: 5.9341 	 T: 27.77
time: 5.716178 	 V: 5.1599 	 T: 27.77
time: 5.717779 	 V: 5.9341 	 T: 27.77
time: 5.719369 	 V: 5.9341 	 T: 27.77
time: 5.720968 	 V: 5.9341 	 T: 27.77
time: 5.722590 	 V: 6.6184 	 T: 27.77
time: 5.724184 	 V: 5.9341 	 T: 27.77
time: 5.725778 	 V: 5.9341 	 T: 27.77
time: 5.727375 	 V: 5.9341 	 T: 27.77
time: 5.728965 	 V: 6.6184 	 T: 27.77
time: 5.730566 	 V: 6.6184 	 T: 27.77
time: 5.732176 	 V: 6.6184 	 T: 27.77
time: 5.733772 	 V: 6.6184 	 T: 27.77
time: 5.735361 	 V: 6.6184 	 T: 27.77
time: 5.737059 	 V: 6.6184 	 T: 27.77
time: 5.738649 	 V: 5.9341 	 T: 27.77
time: 5.740247 	 V: 5.9341 	 T: 27.77
time: 5.741856 	 V: 5.9341 	 T: 27.77
time: 5.743450 	 V: 5.9341 	 T: 27.77
time: 5.745043 	 V: 6.6184 	 T: 27.77
time: 5.746636 	 V: 5.9341 	 T: 27.77
time: 5.748229 	 V: 5.9341 	 T: 27.77
time: 5.749826 	 V: 5.9341 	 T: 27.77
time: 5.751441 	 V: 6.6184 	 T: 27.77
time: 5.753043 	 V: 5.9341 	 T: 27.77
time: 5.754634 	 V: 6.6184 	 T: 27.77
time: 5.756229 	 V: 5.1599 	 T: 27.77
time: 5.757819 	 V: 5.1599 	 T: 27.77
time: 5.759516 	 V: 5.9341 	 T: 27.77
time: 5.761108 	 V: 5.1599 	 T: 27.77
time: 5.762726 	 V: 5.9341 	 T: 27.77
time: 5.764322 	 V: 5.1599 	 T: 27.77
time: 5.765910 	 V: 6.6184 	 T: 27.77
time: 5.767463 	 V: 5.9341 	 T: 27.77
time: 5.769029 	 V: 6.6184 	 T: 27.77
time: 5.770594 	 V: 5.9341 	 T: 27.77
time: 5.772273 	 V: 5.9341 	 T: 27.77
time: 5.773868 	 V: 5.9341 	 T: 27.77
time: 5.775463 	 V: 5.1599 	 T: 27.77
time: 5.777061 	 V: 5.9341 	 T: 27.77
time: 5.778650 	 V: 5.1599 	 T: 27.77
time: 5.780241 	 V: 5.1599 	 T: 27.77
time: 5.781963 	 V: 5.9341 	 T: 27.77
time: 5.783558 	 V: 5.1599 	 T: 27.77
time: 5.785156 	 V: 5.1599 	 T: 27.77
time: 5.786756 	 V: 5.1599 	 T: 27.77
time: 5.788357 	 V: 5.9341 	 T: 27.77
time: 5.789952 	 V: 5.1599 	 T: 27.77
time: 5.791567 	 V: 5.9341 	 T: 27.77
time: 5.793160 	 V: 5.1599 	 T: 27.77
time: 5.794755 	 V: 5.9341 	 T: 27.77
time: 5.796362 	 V: 5.9341 	 T: 27.77
time: 5.797961 	 V: 6.6184 	 T: 27.77
time: 5.799554 	 V: 5.9341 	 T: 27.77
time: 5.801148 	 V: 5.9341 	 T: 27.77
time: 5.802751 	 V: 5.9341 	 T: 27.77
time: 5.804450 	 V: 5.1599 	 T: 27.77
time: 5.806042 	 V: 5.9341 	 T: 27.77
time: 5.807642 	 V: 4.2470 	 T: 27.77
time: 5.809234 	 V: 5.1599 	 T: 27.77
time: 5.810835 	 V: 5.9341 	 T: 27.77
time: 5.812427 	 V: 5.9341 	 T: 27.77
time: 5.813997 	 V: 5.1599 	 T: 27.77
time: 5.815552 	 V: 5.1599 	 T: 27.77
time: 5.817116 	 V: 5.9341 	 T: 27.77
time: 5.818677 	 V: 5.9341 	 T: 27.77
time: 5.820248 	 V: 5.1599 	 T: 27.77
time: 5.821845 	 V: 5.9341 	 T: 27.77
time: 5.823444 	 V: 5.1599 	 T: 27.77
time: 5.825034 	 V: 5.9341 	 T: 27.77
time: 5.826735 	 V: 5.9341 	 T: 27.77
time: 5.828328 	 V: 5.1599 	 T: 27.77
time: 5.829919 	 V: 5.9341 	 T: 27.77
time: 5.831532 	 V: 5.1599 	 T: 27.77
time: 5.833130 	 V: 5.1599 	 T: 27.77
time: 5.834720 	 V: 5.9341 	 T: 27.77
time: 5.836323 	 V: 5.1599 	 T: 27.77
time: 5.837915 	 V: 5.9341 	 T: 27.77
time: 5.839513 	 V: 5.1599 	 T: 27.77
time: 5.841107 	 V: 5.1599 	 T: 27.77
time: 5.842707 	 V: 5.9341 	 T: 27.77
time: 5.844267 	 V: 5.9341 	 T: 27.77
time: 5.845831 	 V: 5.1599 	 T: 27.77
time: 5.847396 	 V: 5.1599 	 T: 27.77
time: 5.849101 	 V: 5.9341 	 T: 27.77
time: 5.850666 	 V: 5.9341 	 T: 27.77
time: 5.852345 	 V: 5.9341 	 T: 27.77
time: 5.853928 	 V: 5.9341 	 T: 27.77
time: 5.855524 	 V: 6.6184 	 T: 27.77
time: 5.857115 	 V: 5.1599 	 T: 27.77
time: 5.858713 	 V: 6.6184 	 T: 27.77
time: 5.860306 	 V: 6.6184 	 T: 27.77
time: 5.861919 	 V: 5.9341 	 T: 27.77
time: 5.863524 	 V: 6.6184 	 T: 27.77
time: 5.865122 	 V: 6.6184 	 T: 27.77
time: 5.866678 	 V: 7.2382 	 T: 27.77
time: 5.868244 	 V: 5.9341 	 T: 27.77
time: 5.869796 	 V: 5.1599 	 T: 27.77
time: 5.871497 	 V: 6.6184 	 T: 27.77
time: 5.873088 	 V: 6.6184 	 T: 27.77
time: 5.874684 	 V: 5.9341 	 T: 27.77
time: 5.876281 	 V: 6.6184 	 T: 27.77
time: 5.877877 	 V: 5.9341 	 T: 27.77
time: 5.879463 	 V: 6.6184 	 T: 27.77
time: 5.881058 	 V: 5.9341 	 T: 27.77
time: 5.882670 	 V: 6.6184 	 T: 27.77
time: 5.884270 	 V: 6.6184 	 T: 27.77
time: 5.885873 	 V: 5.9341 	 T: 27.77
time: 5.887467 	 V: 5.9341 	 T: 27.77
time: 5.889056 	 V: 5.9341 	 T: 27.77
time: 5.890653 	 V: 5.9341 	 T: 27.77
time: 5.892261 	 V: 6.6184 	 T: 27.77
time: 5.893962 	 V: 6.6184 	 T: 27.77
time: 5.895551 	 V: 6.6184 	 T: 27.77
time: 5.897152 	 V: 5.9341 	 T: 27.77
time: 5.898748 	 V: 6.6184 	 T: 27.77
time: 5.900345 	 V: 5.9341 	 T: 27.77
time: 5.901961 	 V: 6.6184 	 T: 27.77
time: 5.903561 	 V: 5.9341 	 T: 27.77
time: 5.905152 	 V: 5.9341 	 T: 27.77
time: 5.906747 	 V: 6.6184 	 T: 27.77
time: 5.908340 	 V: 5.9341 	 T: 27.77
time: 5.909937 	 V: 6.6184 	 T: 27.77
time: 5.911551 	 V: 5.1599 	 T: 27.77
time: 5.913141 	 V: 5.1599 	 T: 27.77
time: 5.914733 	 V: 5.9341 	 T: 27.77
time: 5.916428 	 V: 5.9341 	 T: 27.77
time: 5.918020 	 V: 5.9341 	 T: 27.77
time: 5.919613 	 V: 6.6184 	 T: 27.77
time: 5.921301 	 V: 5.9341 	 T: 27.77
time: 5.922826 	 V: 5.9341 	 T: 27.77
time: 5.924426 	 V: 6.6184 	 T: 27.77
time: 5.926020 	 V: 5.9341 	 T: 27.77
time: 5.927613 	 V: 6.6184 	 T: 27.77
time: 5.929204 	 V: 5.9341 	 T: 27.77
time: 5.930798 	 V: 5.9341 	 T: 27.77
time: 5.932412 	 V: 5.9341 	 T: 27.77
time: 5.934005 	 V: 5.9341 	 T: 27.77
time: 5.935606 	 V: 6.6184 	 T: 27.77
time: 5.937200 	 V: 5.9341 	 T: 27.77
time: 5.938895 	 V: 5.9341 	 T: 27.77
time: 5.940489 	 V: 5.9341 	 T: 27.77
time: 5.942158 	 V: 6.6184 	 T: 27.77
time: 5.943754 	 V: 5.1599 	 T: 27.77
time: 5.945345 	 V: 5.9341 	 T: 27.77
time: 5.946936 	 V: 5.9341 	 T: 27.77
time: 5.948535 	 V: 5.9341 	 T: 27.77
time: 5.950128 	 V: 5.1599 	 T: 27.77
time: 5.951743 	 V: 6.6184 	 T: 27.77
time: 5.953336 	 V: 6.6184 	 T: 27.77
time: 5.954930 	 V: 5.9341 	 T: 27.77
time: 5.956524 	 V: 5.9341 	 T: 27.77
time: 5.958122 	 V: 6.6184 	 T: 27.77
time: 5.959715 	 V: 7.2382 	 T: 27.77
time: 5.961430 	 V: 5.9341 	 T: 27.77
time: 5.963034 	 V: 6.6184 	 T: 27.77
time: 5.964635 	 V: 5.9341 	 T: 27.77
time: 5.966217 	 V: 6.6184 	 T: 27.77
time: 5.967780 	 V: 6.6184 	 T: 27.77
time: 5.969343 	 V: 5.9341 	 T: 27.77
time: 5.970903 	 V: 5.9341 	 T: 27.77
time: 5.972518 	 V: 6.6184 	 T: 27.77
time: 5.974116 	 V: 5.1599 	 T: 27.77
time: 5.975710 	 V: 6.6184 	 T: 27.77
time: 5.977307 	 V: 7.2382 	 T: 27.77
time: 5.978899 	 V: 6.6184 	 T: 27.77
time: 5.980500 	 V: 7.2382 	 T: 27.77
time: 5.982170 	 V: 6.6184 	 T: 27.77
time: 5.983869 	 V: 6.6184 	 T: 27.77
time: 5.985462 	 V: 6.6184 	 T: 27.77
time: 5.987071 	 V: 6.6184 	 T: 27.77
time: 5.988665 	 V: 6.6184 	 T: 27.77
time: 5.990263 	 V: 5.9341 	 T: 27.77
time: 5.991874 	 V: 6.6184 	 T: 27.77
time: 5.993465 	 V: 6.6184 	 T: 27.77
time: 5.995061 	 V: 6.6184 	 T: 27.77
time: 5.996654 	 V: 6.6184 	 T: 27.77
time: 5.998249 	 V: 5.9341 	 T: 27.77
time: 5.999849 	 V: 5.9341 	 T: 27.77
time: 6.001462 	 V: 5.9341 	 T: 27.77
time: 6.003055 	 V: 5.9341 	 T: 27.77
time: 6.004647 	 V: 6.6184 	 T: 27.77
time: 6.006342 	 V: 5.9341 	 T: 27.77
time: 6.007935 	 V: 5.9341 	 T: 27.77
time: 6.009532 	 V: 5.9341 	 T: 27.77
time: 6.011124 	 V: 6.6184 	 T: 27.77
time: 6.012725 	 V: 5.9341 	 T: 27.77
time: 6.014319 	 V: 5.9341 	 T: 27.77
time: 6.015919 	 V: 6.6184 	 T: 27.77
time: 6.017515 	 V: 6.6184 	 T: 27.77
time: 6.019117 	 V: 5.9341 	 T: 27.77
time: 6.020717 	 V: 6.6184 	 T: 27.77
time: 6.022332 	 V: 5.9341 	 T: 27.77
time: 6.023925 	 V: 5.9341 	 T: 27.77
time: 6.025526 	 V: 5.9341 	 T: 27.77
time: 6.027117 	 V: 6.6184 	 T: 27.77
time: 6.028819 	 V: 5.9341 	 T: 27.77
time: 6.030409 	 V: 5.9341 	 T: 27.77
time: 6.032028 	 V: 6.6184 	 T: 27.77
time: 6.033614 	 V: 5.9341 	 T: 27.77
time: 6.035214 	 V: 5.9341 	 T: 27.77
time: 6.036807 	 V: 6.6184 	 T: 27.77
time: 6.038407 	 V: 5.9341 	 T: 27.77
time: 6.040004 	 V: 5.9341 	 T: 27.77
time: 6.041621 	 V: 6.6184 	 T: 27.77
time: 6.043210 	 V: 6.6184 	 T: 27.77
time: 6.044810 	 V: 5.9341 	 T: 27.77
time: 6.046397 	 V: 5.9341 	 T: 27.77
time: 6.047998 	 V: 5.9341 	 T: 27.77
time: 6.049594 	 V: 6.6184 	 T: 27.77
time: 6.051312 	 V: 5.9341 	 T: 27.77
time: 6.052871 	 V: 5.9341 	 T: 27.77
time: 6.054445 	 V: 5.9341 	 T: 27.77
time: 6.055998 	 V: 6.6184 	 T: 27.77
time: 6.057560 	 V: 5.1599 	 T: 27.77
time: 6.059122 	 V: 5.9341 	 T: 27.77
time: 6.060688 	 V: 5.1599 	 T: 27.77
time: 6.062290 	 V: 5.9341 	 T: 27.77
time: 6.063864 	 V: 5.1599 	 T: 27.77
time: 6.065428 	 V: 5.1599 	 T: 27.77
time: 6.066992 	 V: 5.1599 	 T: 27.77
time: 6.068554 	 V: 5.9341 	 T: 27.77
time: 6.070114 	 V: 5.9341 	 T: 27.77
time: 6.071715 	 V: 5.9341 	 T: 27.77
time: 6.073421 	 V: 5.1599 	 T: 27.77
time: 6.075012 	 V: 5.9341 	 T: 27.77
time: 6.076607 	 V: 5.1599 	 T: 27.77
time: 6.078197 	 V: 5.1599 	 T: 27.77
time: 6.079789 	 V: 5.1599 	 T: 27.77
time: 6.081403 	 V: 5.9341 	 T: 27.77
time: 6.082995 	 V: 5.1599 	 T: 27.77
time: 6.084588 	 V: 5.9341 	 T: 27.77
time: 6.086185 	 V: 5.9341 	 T: 27.77
time: 6.087787 	 V: 5.9341 	 T: 27.77
time: 6.089386 	 V: 5.9341 	 T: 27.77
time: 6.090973 	 V: 6.6184 	 T: 27.77
time: 6.092584 	 V: 5.9341 	 T: 27.67
time: 6.094177 	 V: 5.1599 	 T: 27.67
time: 6.095867 	 V: 5.1599 	 T: 27.67
time: 6.097458 	 V: 5.1599 	 T: 27.67
time: 6.099059 	 V: 5.1599 	 T: 27.67
time: 6.100653 	 V: 5.1599 	 T: 27.67
time: 6.102268 	 V: 6.6184 	 T: 27.67
time: 6.103860 	 V: 5.9341 	 T: 27.67
time: 6.105461 	 V: 5.1599 	 T: 27.67
time: 6.107051 	 V: 5.9341 	 T: 27.67
time: 6.108648 	 V: 4.2470 	 T: 27.67
time: 6.110243 	 V: 5.1599 	 T: 27.67
time: 6.111860 	 V: 5.1599 	 T: 27.67
time: 6.113448 	 V: 5.9341 	 T: 27.67
time: 6.115046 	 V: 5.9341 	 T: 27.67
time: 6.116639 	 V: 5.9341 	 T: 27.67
time: 6.118339 	 V: 5.9341 	 T: 27.67
time: 6.119937 	 V: 5.9341 	 T: 27.67
time: 6.121562 	 V: 5.9341 	 T: 27.67
time: 6.123144 	 V: 5.9341 	 T: 27.67
time: 6.124743 	 V: 4.2470 	 T: 27.67
time: 6.126334 	 V: 5.1599 	 T: 27.67
time: 6.127934 	 V: 5.1599 	 T: 27.67
time: 6.129524 	 V: 5.9341 	 T: 27.67
time: 6.131122 	 V: 5.9341 	 T: 27.67
time: 6.132732 	 V: 5.9341 	 T: 27.67
time: 6.134326 	 V: 5.9341 	 T: 27.67
time: 6.135919 	 V: 5.9341 	 T: 27.67
time: 6.137516 	 V: 5.9341 	 T: 27.67
time: 6.139109 	 V: 5.9341 	 T: 27.67
time: 6.140808 	 V: 5.1599 	 T: 27.67
time: 6.142418 	 V: 5.1599 	 T: 27.67
time: 6.144012 	 V: 5.1599 	 T: 27.67
time: 6.145602 	 V: 6.6184 	 T: 27.67
time: 6.147200 	 V: 5.9341 	 T: 27.67
time: 6.148796 	 V: 6.6184 	 T: 27.67
time: 6.150392 	 V: 5.9341 	 T: 27.67
time: 6.152006 	 V: 5.9341 	 T: 27.67
time: 6.153598 	 V: 5.1599 	 T: 27.67
time: 6.155191 	 V: 5.9341 	 T: 27.67
time: 6.156796 	 V: 5.1599 	 T: 27.67
time: 6.158392 	 V: 5.9341 	 T: 27.67
time: 6.159991 	 V: 4.2470 	 T: 27.67
time: 6.161606 	 V: 5.1599 	 T: 27.67
time: 6.163331 	 V: 5.1599 	 T: 27.67
time: 6.164938 	 V: 6.6184 	 T: 27.67
time: 6.166521 	 V: 5.9341 	 T: 27.67
time: 6.168087 	 V: 5.1599 	 T: 27.67
time: 6.169651 	 V: 5.9341 	 T: 27.67
time: 6.171360 	 V: 5.1599 	 T: 27.67
time: 6.172828 	 V: 6.6184 	 T: 27.67
time: 6.174420 	 V: 5.1599 	 T: 27.67
time: 6.176018 	 V: 6.6184 	 T: 27.67
time: 6.177611 	 V: 4.2470 	 T: 27.67
time: 6.179202 	 V: 5.9341 	 T: 27.67
time: 6.180796 	 V: 5.9341 	 T: 27.67
time: 6.182411 	 V: 5.9341 	 T: 27.67
time: 6.184005 	 V: 5.1599 	 T: 27.67
time: 6.185712 	 V: 5.9341 	 T: 27.67
time: 6.187299 	 V: 5.9341 	 T: 27.77
time: 6.188897 	 V: 5.1599 	 T: 27.77
time: 6.190504 	 V: 5.9341 	 T: 27.77
time: 6.192178 	 V: 5.9341 	 T: 27.77
time: 6.193764 	 V: 5.1599 	 T: 27.77
time: 6.195357 	 V: 5.9341 	 T: 27.77
time: 6.196946 	 V: 5.1599 	 T: 27.77
time: 6.198546 	 V: 5.9341 	 T: 27.77
time: 6.200139 	 V: 4.2470 	 T: 27.77
time: 6.201758 	 V: 5.1599 	 T: 27.77
time: 6.203345 	 V: 5.1599 	 T: 27.77
time: 6.204943 	 V: 5.9341 	 T: 27.77
time: 6.206535 	 V: 5.1599 	 T: 27.77
time: 6.208232 	 V: 5.1599 	 T: 27.77
time: 6.209825 	 V: 4.2470 	 T: 27.77
time: 6.211440 	 V: 5.9341 	 T: 27.77
time: 6.213037 	 V: 5.9341 	 T: 27.77
time: 6.214635 	 V: 5.9341 	 T: 27.77
time: 6.216225 	 V: 5.1599 	 T: 27.77
time: 6.217824 	 V: 5.1599 	 T: 27.77
time: 6.219413 	 V: 5.9341 	 T: 27.77
time: 6.221014 	 V: 5.9341 	 T: 27.77
time: 6.222619 	 V: 4.2470 	 T: 27.77
time: 6.224223 	 V: 5.1599 	 T: 27.77
time: 6.225818 	 V: 5.1599 	 T: 27.77
time: 6.227415 	 V: 5.1599 	 T: 27.77
time: 6.229000 	 V: 5.9341 	 T: 27.77
time: 6.230696 	 V: 5.9341 	 T: 27.77
time: 6.232309 	 V: 5.9341 	 T: 27.77
time: 6.233910 	 V: 4.2470 	 T: 27.77
time: 6.235498 	 V: 5.1599 	 T: 27.77
time: 6.237098 	 V: 5.1599 	 T: 27.77
time: 6.238689 	 V: 5.9341 	 T: 27.77
time: 6.240286 	 V: 5.9341 	 T: 27.77
time: 6.241898 	 V: 5.9341 	 T: 27.77
time: 6.243489 	 V: 6.6184 	 T: 27.77
time: 6.245081 	 V: 4.2470 	 T: 27.77
time: 6.246677 	 V: 5.9341 	 T: 27.77
time: 6.248268 	 V: 5.9341 	 T: 27.77
time: 6.249867 	 V: 5.9341 	 T: 27.77
time: 6.251480 	 V: 4.2470 	 T: 27.77
time: 6.253178 	 V: 5.1599 	 T: 27.77
time: 6.254768 	 V: 6.6184 	 T: 27.77
time: 6.256365 	 V: 5.9341 	 T: 27.77
time: 6.257963 	 V: 5.9341 	 T: 27.77
time: 6.259565 	 V: 5.1599 	 T: 27.77
time: 6.261156 	 V: 5.1599 	 T: 27.77
time: 6.262725 	 V: 5.1599 	 T: 27.77
time: 6.264294 	 V: 5.9341 	 T: 27.77
time: 6.265871 	 V: 5.9341 	 T: 27.77
time: 6.267430 	 V: 5.9341 	 T: 27.77
time: 6.268995 	 V: 6.6184 	 T: 27.77
time: 6.270545 	 V: 5.1599 	 T: 27.77
time: 6.272321 	 V: 5.1599 	 T: 27.77
time: 6.273910 	 V: 5.9341 	 T: 27.77
time: 6.275905 	 V: 5.1599 	 T: 27.77
time: 6.277497 	 V: 4.2470 	 T: 27.77
time: 6.279091 	 V: 5.9341 	 T: 27.77
time: 6.280685 	 V: 5.9341 	 T: 27.77
time: 6.282309 	 V: 5.1599 	 T: 27.77
time: 6.283901 	 V: 5.1599 	 T: 27.77
time: 6.285498 	 V: 5.1599 	 T: 27.77
time: 6.287089 	 V: 5.1599 	 T: 27.77
time: 6.288686 	 V: 5.1599 	 T: 27.77
time: 6.290279 	 V: 5.1599 	 T: 27.77
time: 6.291904 	 V: 5.9341 	 T: 27.77
time: 6.293492 	 V: 5.1599 	 T: 27.77
time: 6.295088 	 V: 5.9341 	 T: 27.77
time: 6.296677 	 V: 5.1599 	 T: 27.77
time: 6.298377 	 V: 5.9341 	 T: 27.77
time: 6.299970 	 V: 5.1599 	 T: 27.77
time: 6.301583 	 V: 5.1599 	 T: 27.77
time: 6.303171 	 V: 5.1599 	 T: 27.77
time: 6.304769 	 V: 5.1599 	 T: 27.77
time: 6.306361 	 V: 5.1599 	 T: 27.77
time: 6.307960 	 V: 5.1599 	 T: 27.77
time: 6.309553 	 V: 5.9341 	 T: 27.77
time: 6.311148 	 V: 5.1599 	 T: 27.77
time: 6.312711 	 V: 5.9341 	 T: 27.77
time: 6.314281 	 V: 5.1599 	 T: 27.77
time: 6.315843 	 V: 5.1599 	 T: 27.77
time: 6.317407 	 V: 5.9341 	 T: 27.77
time: 6.318967 	 V: 5.1599 	 T: 27.77
time: 6.320629 	 V: 5.9341 	 T: 27.77
time: 6.322230 	 V: 5.9341 	 T: 27.77
time: 6.323829 	 V: 5.1599 	 T: 27.77
time: 6.325422 	 V: 5.9341 	 T: 27.77
time: 6.327018 	 V: 5.1599 	 T: 27.77
time: 6.328606 	 V: 5.1599 	 T: 27.77
time: 6.330201 	 V: 3.0737 	 T: 27.77
time: 6.331814 	 V: 6.6184 	 T: 27.77
time: 6.333408 	 V: 6.6184 	 T: 27.77
time: 6.335001 	 V: 7.2382 	 T: 27.77
time: 6.336601 	 V: 5.9341 	 T: 27.77
time: 6.338196 	 V: 6.6184 	 T: 27.77
time: 6.339793 	 V: 6.6184 	 T: 27.77
time: 6.341406 	 V: 5.9341 	 T: 27.77
time: 6.343108 	 V: 6.6184 	 T: 27.77
time: 6.344701 	 V: 6.6184 	 T: 27.77
time: 6.346305 	 V: 5.1599 	 T: 27.77
time: 6.347901 	 V: 6.6184 	 T: 27.77
time: 6.349498 	 V: 6.6184 	 T: 27.77
time: 6.351092 	 V: 5.9341 	 T: 27.77
time: 6.352702 	 V: 5.9341 	 T: 27.77
time: 6.354297 	 V: 6.6184 	 T: 27.77
time: 6.355894 	 V: 6.6184 	 T: 27.77
time: 6.357482 	 V: 5.9341 	 T: 27.77
time: 6.359088 	 V: 5.9341 	 T: 27.77
time: 6.360681 	 V: 6.6184 	 T: 27.77
time: 6.362291 	 V: 6.6184 	 T: 27.77
time: 6.363889 	 V: 5.1599 	 T: 27.77
time: 6.365598 	 V: 7.2382 	 T: 27.77
time: 6.367175 	 V: 6.6184 	 T: 27.77
time: 6.368738 	 V: 6.6184 	 T: 27.77
time: 6.370299 	 V: 6.6184 	 T: 27.77
time: 6.371900 	 V: 5.9341 	 T: 27.77
time: 6.373498 	 V: 5.9341 	 T: 27.77
time: 6.375095 	 V: 6.6184 	 T: 27.77
time: 6.376688 	 V: 5.9341 	 T: 27.77
time: 6.378288 	 V: 6.6184 	 T: 27.77
time: 6.379878 	 V: 6.6184 	 T: 27.77
time: 6.381496 	 V: 5.9341 	 T: 27.77
time: 6.383090 	 V: 6.6184 	 T: 27.77
time: 6.384686 	 V: 5.9341 	 T: 27.77
time: 6.386279 	 V: 7.2382 	 T: 27.77
time: 6.387987 	 V: 6.6184 	 T: 27.77
time: 6.389579 	 V: 6.6184 	 T: 27.77
time: 6.391175 	 V: 5.9341 	 T: 27.77
time: 6.392783 	 V: 6.6184 	 T: 27.77
time: 6.394383 	 V: 6.6184 	 T: 27.77
time: 6.395971 	 V: 5.9341 	 T: 27.77
time: 6.397573 	 V: 6.6184 	 T: 27.77
time: 6.399165 	 V: 5.1599 	 T: 27.77
time: 6.400759 	 V: 6.6184 	 T: 27.77
time: 6.402370 	 V: 5.9341 	 T: 27.77
time: 6.403967 	 V: 5.9341 	 T: 27.77
time: 6.405561 	 V: 6.6184 	 T: 27.77
time: 6.407157 	 V: 6.6184 	 T: 27.77
time: 6.408748 	 V: 5.9341 	 T: 27.77
time: 6.410452 	 V: 5.9341 	 T: 27.77
time: 6.412058 	 V: 6.6184 	 T: 27.77
time: 6.413646 	 V: 6.6184 	 T: 27.77
time: 6.415241 	 V: 5.9341 	 T: 27.77
time: 6.416840 	 V: 6.6184 	 T: 27.77
time: 6.418430 	 V: 5.9341 	 T: 27.77
time: 6.420027 	 V: 6.6184 	 T: 27.77
time: 6.421643 	 V: 5.9341 	 T: 27.77
time: 6.423237 	 V: 5.9341 	 T: 27.77
time: 6.424828 	 V: 6.6184 	 T: 27.77
time: 6.426440 	 V: 6.6184 	 T: 27.77
time: 6.428031 	 V: 6.6184 	 T: 27.77
time: 6.429641 	 V: 5.9341 	 T: 27.77
time: 6.431308 	 V: 5.9341 	 T: 27.77
time: 6.433006 	 V: 5.1599 	 T: 27.77
time: 6.434600 	 V: 5.1599 	 T: 27.77
time: 6.436196 	 V: 5.9341 	 T: 27.77
time: 6.437792 	 V: 5.9341 	 T: 27.77
time: 6.439390 	 V: 5.9341 	 T: 27.77
time: 6.440983 	 V: 5.9341 	 T: 27.77
time: 6.442598 	 V: 7.2382 	 T: 27.77
time: 6.444189 	 V: 6.6184 	 T: 27.77
time: 6.445781 	 V: 5.9341 	 T: 27.77
time: 6.447375 	 V: 6.6184 	 T: 27.77
time: 6.448975 	 V: 5.9341 	 T: 27.77
